Gold Average,Oil Average,S&P 500 9-Day Average,VVIX Average,Apple Average,Amazon Average,EMVIX Average,Gold Delta,Oil Delta,S&P 500 9-Day Delta,VVIX Delta,Apple Delta,Amazon Delta,EMVIX Delta,Consumer Confidence,Consumer Confidence Delta,Average Consumer Loan Default Rate,Average All Loans Default Rate,Average Credit Delinquency,Year-In Consumer Loan Default Change,Year-In All Loans Default Change,Year-In Credit Delinquency Rate Change,Last Reference Year,GDP Delta,Personal Consumption Expenditures,Gross Private Domestic Investment,Net Exports,Government Consumption and Gross Investment,Personal Savings %,Disposable Personal Income,Goods Consumption,Service Consumption,Average Median Price,Year-In Change,Average Interest Rate,Average Inflation Rate,Year-In Interest Rate Change,Year-In Inflation Rate Change,Average Business Loan Default Rate,Average All Loans Default Rate,Year-In Business Loan Default Change,Year-In All Loans Default Change,Last Reference Year,Export of Goods,Export of Services,Import of Goods,Export of Goods,Nonresidential,Equipment and Software,Residential,Equipment,Average Labor Force,Average Unemployment
0.06315000000000001,0.14150000000000001,0.28940000000000005,0.4705,0.1433,0.12895,0.08630000000000002,0.0,0.0,0.14470000000000002,0.0,0.0,0.0,0.0,6.391500000000001,0.11374999999999957,0.023375,0.074125,0.025824999999999997,-0.00010000000000000231,-0.0008000000000000007,0.0011000000000000033,0.0,0.11499999999999999,0.0,0.0,0.0,0.023,0.632,0.0,0.037000000000000005,0.0,0.026750000000000003,0.2525833333333333,-0.019875,0.012750000000000011,0.041625,0.05559375,-0.0017499999999999961,-0.0020000000000000018,50.575,0.0025000000000000005,-0.0,0.0006,0.008400000000000001,0.042,0.0026000000000000003,0.0,0.0,1024.72,0.008207768800497204
