Gold Average,Oil Average,S&P 500 9-Day Average,VVIX Average,Apple Average,Amazon Average,EMVIX Average,Gold Delta,Oil Delta,S&P 500 9-Day Delta,VVIX Delta,Apple Delta,Amazon Delta,EMVIX Delta,Consumer Confidence,Consumer Confidence Delta,Average Consumer Loan Default Rate,Average All Loans Default Rate,Average Credit Delinquency,Year-In Consumer Loan Default Change,Year-In All Loans Default Change,Year-In Credit Delinquency Rate Change,Last Reference Year,GDP Delta,Personal Consumption Expenditures,Gross Private Domestic Investment,Net Exports,Government Consumption and Gross Investment,Personal Savings %,Disposable Personal Income,Goods Consumption,Service Consumption,Average Median Price,Year-In Change,Average Interest Rate,Average Inflation Rate,Year-In Interest Rate Change,Year-In Inflation Rate Change,Average Business Loan Default Rate,Average All Loans Default Rate,Year-In Business Loan Default Change,Year-In All Loans Default Change,Last Reference Year,Export of Goods,Export of Services,Import of Goods,Export of Goods,Nonresidential,Equipment and Software,Residential,Equipment,Average Labor Force,Average Unemployment
0.10395,0.18914999999999998,0.4258,0.5593,0.17525,0.1832,0.1131,0.0,0.0,0.2129,0.0,0.0,0.0,0.0,6.47025,0.07875000000000015,0.020550000000000002,0.078,0.023075000000000002,-0.005400000000000003,0.0011999999999999988,-0.0054,0.0,-0.13999999999999999,-0.0,-0.0,-0.0,0.011000000000000001,1.304,0.0,0.039,-0.0,-0.005916666666666667,0.2224166666666667,-0.02775,-0.04125,0.046593749999999996,0.05849999999999999,0.0027500000000000024,0.0029999999999999975,50.575,-0.2525,-0.0,-0.012,-0.045,-0.08,-0.01,0.0,0.0,1025.82,0.013526838586437455
