Gold Average,Oil Average,S&P 500 9-Day Average,VVIX Average,Apple Average,Amazon Average,EMVIX Average,Gold Delta,Oil Delta,S&P 500 9-Day Delta,VVIX Delta,Apple Delta,Amazon Delta,EMVIX Delta,Consumer Confidence,Consumer Confidence Delta,Average Consumer Loan Default Rate,Average All Loans Default Rate,Average Credit Delinquency,Year-In Consumer Loan Default Change,Year-In All Loans Default Change,Year-In Credit Delinquency Rate Change,Last Reference Year,GDP Delta,Personal Consumption Expenditures,Gross Private Domestic Investment,Net Exports,Government Consumption and Gross Investment,Personal Savings %,Disposable Personal Income,Goods Consumption,Service Consumption,Average Median Price,Year-In Change,Average Interest Rate,Average Inflation Rate,Year-In Interest Rate Change,Year-In Inflation Rate Change,Average Business Loan Default Rate,Average All Loans Default Rate,Year-In Business Loan Default Change,Year-In All Loans Default Change,Last Reference Year,Export of Goods,Export of Services,Import of Goods,Export of Goods,Nonresidential,Equipment and Software,Residential,Equipment,Average Labor Force,Average Unemployment
0.10039999999999999,0.25120000000000003,0.273,0.5654,0.15130000000000002,0.19075,0.1045,0.0,0.0,0.1365,0.0,0.0,0.0,0.0,5.918500000000001,0.09450000000000003,0.022199999999999998,0.14987499999999998,0.022325,-0.0023,-0.0058000000000000005,-0.0016999999999999993,0.0,0.11499999999999999,0.0,0.0,0.0,-0.002,0.384,0.0,0.034,0.0,0.03054166666666667,0.19766666666666666,-0.011250000000000001,0.005624999999999996,0.029906250000000002,0.11240624999999999,-0.004500000000000001,-0.014500000000000002,50.575,0.1125,0.0,0.008199999999999999,0.007200000000000001,0.126,0.0128,0.0,0.0,976.02,0.012966811684275948
